Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Status
lickimat-classic-soother-textured-calming-lick-mat-for-dogs-and-cats,LickiMat Classic Soother Textured Calming Lick Mat for Dogs & Cats,"<p>The <strong>LickiMat Classic Soother Textured Calming Lick Mat for Dogs & Cats</strong> from <strong>LickiMat</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> LickiMat</li><li><strong>Model / MPN:</strong> LM-SOOTH-TURQ</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Lick Mats</li><li><strong>Authentic GTIN / UPC:</strong> 0934988600001</li></ul>",LickiMat,Pet Accessories,"Pet Accessories, Lick Mats, LickiMat, verified-catalog",TRUE,Title,Default Title,,,,,LIC-LM-SOO-1070,450,shopify,50,deny,manual,11.99,13.79,TRUE,TRUE,,,,LickiMat Classic Soother Textured Calming Lick Mat for Dogs & Cats | LickiMat &ndash; Leafanoo,"Buy authentic LickiMat Classic Soother Textured Calming Lick Mat for Dogs & Cats by LickiMat at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,LM-SOOTH-TURQ,new,active
bergan-turbo-scratcher-cat-toy-with-catnip-and-replacement-scratching-pad,Bergan Turbo Scratcher Cat Toy with Catnip & Replacement Scratching Pad,"<p>The <strong>Bergan Turbo Scratcher Cat Toy with Catnip & Replacement Scratching Pad</strong> from <strong>Bergan</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Bergan</li><li><strong>Model / MPN:</strong> 70128</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Cat Scratchers</li><li><strong>Authentic GTIN / UPC:</strong> 0726667701282</li></ul>",Bergan,Pet Accessories,"Pet Accessories, Cat Scratchers, Bergan, verified-catalog",TRUE,Title,Default Title,,,,,BER-70128-1071,450,shopify,50,deny,manual,16.99,19.54,TRUE,TRUE,,,,Bergan Turbo Scratcher Cat Toy with Catnip & Replacement Scratching Pad | Bergan &ndash; Leafanoo,"Buy authentic Bergan Turbo Scratcher Cat Toy with Catnip & Replacement Scratching Pad by Bergan at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,70128,new,active
nylabone-durachew-textured-ring-durable-flavor-dog-chew-toy-x-large,Nylabone DuraChew Textured Ring Durable Flavor Dog Chew Toy X-Large,"<p>The <strong>Nylabone DuraChew Textured Ring Durable Flavor Dog Chew Toy X-Large</strong> from <strong>Nylabone</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Nylabone</li><li><strong>Model / MPN:</strong> NTR311P</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Dog Chews</li><li><strong>Authentic GTIN / UPC:</strong> 018214812345</li></ul>",Nylabone,Pet Accessories,"Pet Accessories, Dog Chews, Nylabone, verified-catalog",TRUE,Title,Default Title,,,,,NYL-NTR311-1072,450,shopify,50,deny,manual,10.99,12.64,TRUE,TRUE,,,,Nylabone DuraChew Textured Ring Durable Flavor Dog Chew Toy X-Large | Nylabone &ndash; Leafanoo,"Buy authentic Nylabone DuraChew Textured Ring Durable Flavor Dog Chew Toy X-Large by Nylabone at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,NTR311P,new,active
kurgo-direct-to-seatbelt-universal-dog-car-safety-tether-swivel-clip,Kurgo Direct to Seatbelt Universal Dog Car Safety Tether Swivel Clip,"<p>The <strong>Kurgo Direct to Seatbelt Universal Dog Car Safety Tether Swivel Clip</strong> from <strong>Kurgo</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Kurgo</li><li><strong>Model / MPN:</strong> K01725</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Car Tethers</li><li><strong>Authentic GTIN / UPC:</strong> 0813146017250</li></ul>",Kurgo,Pet Accessories,"Pet Accessories, Car Tethers, Kurgo, verified-catalog",TRUE,Title,Default Title,,,,,KUR-K01725-1073,450,shopify,50,deny,manual,14.99,17.24,TRUE,TRUE,,,,Kurgo Direct to Seatbelt Universal Dog Car Safety Tether Swivel Clip | Kurgo &ndash; Leafanoo,"Buy authentic Kurgo Direct to Seatbelt Universal Dog Car Safety Tether Swivel Clip by Kurgo at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,K01725,new,active
jw-pet-hol-ee-roller-flexible-natural-rubber-ball-dog-toy-large,JW Pet Hol-ee Roller Flexible Natural Rubber Ball Dog Toy Large,"<p>The <strong>JW Pet Hol-ee Roller Flexible Natural Rubber Ball Dog Toy Large</strong> from <strong>JW Pet</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> JW Pet</li><li><strong>Model / MPN:</strong> 43114</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Rubber Balls</li><li><strong>Authentic GTIN / UPC:</strong> 0618940431145</li></ul>",JW Pet,Pet Accessories,"Pet Accessories, Rubber Balls, JW Pet, verified-catalog",TRUE,Title,Default Title,,,,,JW -43114-1074,450,shopify,50,deny,manual,12.99,14.94,TRUE,TRUE,,,,JW Pet Hol-ee Roller Flexible Natural Rubber Ball Dog Toy Large | JW Pet &ndash; Leafanoo,"Buy authentic JW Pet Hol-ee Roller Flexible Natural Rubber Ball Dog Toy Large by JW Pet at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,43114,new,active
catstages-tower-of-tracks-3-tier-interactive-rolling-ball-cat-toy,Catstages Tower of Tracks 3-Tier Interactive Rolling Ball Cat Toy,"<p>The <strong>Catstages Tower of Tracks 3-Tier Interactive Rolling Ball Cat Toy</strong> from <strong>Catstages</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Catstages</li><li><strong>Model / MPN:</strong> 68241</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Track Toys</li><li><strong>Authentic GTIN / UPC:</strong> 0700603682415</li></ul>",Catstages,Pet Accessories,"Pet Accessories, Track Toys, Catstages, verified-catalog",TRUE,Title,Default Title,,,,,CAT-68241-1075,450,shopify,50,deny,manual,14.99,17.24,TRUE,TRUE,,,,Catstages Tower of Tracks 3-Tier Interactive Rolling Ball Cat Toy | Catstages &ndash; Leafanoo,"Buy authentic Catstages Tower of Tracks 3-Tier Interactive Rolling Ball Cat Toy by Catstages at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,68241,new,active
kong-extreme-ultra-durable-black-rubber-dog-toy-x-large,KONG Extreme Ultra-Durable Black Rubber Dog Toy X-Large,"<p>The <strong>KONG Extreme Ultra-Durable Black Rubber Dog Toy X-Large</strong> from <strong>KONG</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> KONG</li><li><strong>Model / MPN:</strong> K1</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Tough Chews</li><li><strong>Authentic GTIN / UPC:</strong> 0035585111053</li></ul>",KONG,Pet Accessories,"Pet Accessories, Tough Chews, KONG, verified-catalog",TRUE,Title,Default Title,,,,,KON-K1-1076,450,shopify,50,deny,manual,19.99,22.99,TRUE,TRUE,,,,KONG Extreme Ultra-Durable Black Rubber Dog Toy X-Large | KONG &ndash; Leafanoo,"Buy authentic KONG Extreme Ultra-Durable Black Rubber Dog Toy X-Large by KONG at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,K1,new,active
petsafe-drinkwell-multi-tier-filtered-pet-fountain-100-oz-capacity,PetSafe Drinkwell Multi-Tier Filtered Pet Fountain 100 oz Capacity,"<p>The <strong>PetSafe Drinkwell Multi-Tier Filtered Pet Fountain 100 oz Capacity</strong> from <strong>PetSafe</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> PetSafe</li><li><strong>Model / MPN:</strong> PWW00-13705</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Pet Fountains</li><li><strong>Authentic GTIN / UPC:</strong> 0729849137050</li></ul>",PetSafe,Pet Accessories,"Pet Accessories, Pet Fountains, PetSafe, verified-catalog",TRUE,Title,Default Title,,,,,PET-PWW00--1077,450,shopify,50,deny,manual,34.95,40.19,TRUE,TRUE,,,,PetSafe Drinkwell Multi-Tier Filtered Pet Fountain 100 oz Capacity | PetSafe &ndash; Leafanoo,"Buy authentic PetSafe Drinkwell Multi-Tier Filtered Pet Fountain 100 oz Capacity by PetSafe at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,PWW00-13705,new,active
greenies-feline-dental-care-treats-crunchy-catnip-flavor-975-oz-tub,Greenies Feline Dental Care Treats Crunchy Catnip Flavor 9.75 oz Tub,"<p>The <strong>Greenies Feline Dental Care Treats Crunchy Catnip Flavor 9.75 oz Tub</strong> from <strong>Greenies</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Greenies</li><li><strong>Model / MPN:</strong> 10156942</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Cat Treats</li><li><strong>Authentic GTIN / UPC:</strong> 0642863101567</li></ul>",Greenies,Pet Accessories,"Pet Accessories, Cat Treats, Greenies, verified-catalog",TRUE,Title,Default Title,,,,,GRE-101569-1078,450,shopify,50,deny,manual,11.99,13.79,TRUE,TRUE,,,,Greenies Feline Dental Care Treats Crunchy Catnip Flavor 9.75 oz Tub | Greenies &ndash; Leafanoo,"Buy authentic Greenies Feline Dental Care Treats Crunchy Catnip Flavor 9.75 oz Tub by Greenies at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,10156942,new,active
kandh-pet-self-warming-thermal-sherpa-pet-bed-lounge-mat-21x17-inch,K&H Pet Self-Warming Thermal Sherpa Pet Bed Lounge Mat 21x17 Inch,"<p>The <strong>K&H Pet Self-Warming Thermal Sherpa Pet Bed Lounge Mat 21x17 Inch</strong> from <strong>K&H Pet</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> K&H Pet</li><li><strong>Model / MPN:</strong> 3191</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Thermal Mats</li><li><strong>Authentic GTIN / UPC:</strong> 0651950031910</li></ul>",K&H Pet,Pet Accessories,"Pet Accessories, Thermal Mats, K&H Pet, verified-catalog",TRUE,Title,Default Title,,,,,K&H-3191-1079,450,shopify,50,deny,manual,18.99,21.84,TRUE,TRUE,,,,K&H Pet Self-Warming Thermal Sherpa Pet Bed Lounge Mat 21x17 Inch | K&H Pet &ndash; Leafanoo,"Buy authentic K&H Pet Self-Warming Thermal Sherpa Pet Bed Lounge Mat 21x17 Inch by K&H Pet at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,3191,new,active
benebone-real-bacon-infused-wishbone-long-lasting-dog-chew-toy-medium,Benebone Real Bacon Infused Wishbone Long Lasting Dog Chew Toy Medium,"<p>The <strong>Benebone Real Bacon Infused Wishbone Long Lasting Dog Chew Toy Medium</strong> from <strong>Benebone</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Benebone</li><li><strong>Model / MPN:</strong> BWB-MED-BAC</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Wishbone Chews</li><li><strong>Authentic GTIN / UPC:</strong> 0854950004018</li></ul>",Benebone,Pet Accessories,"Pet Accessories, Wishbone Chews, Benebone, verified-catalog",TRUE,Title,Default Title,,,,,BEN-BWB-ME-1080,450,shopify,50,deny,manual,13.99,16.09,TRUE,TRUE,,,,Benebone Real Bacon Infused Wishbone Long Lasting Dog Chew Toy Medium | Benebone &ndash; Leafanoo,"Buy authentic Benebone Real Bacon Infused Wishbone Long Lasting Dog Chew Toy Medium by Benebone at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,BWB-MED-BAC,new,active
safari-double-sided-stainless-steel-shedding-blade-dog-comb,Safari Double-Sided Stainless Steel Shedding Blade Dog Comb,"<p>The <strong>Safari Double-Sided Stainless Steel Shedding Blade Dog Comb</strong> from <strong>Safari</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Safari</li><li><strong>Model / MPN:</strong> W6116</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; De-Shedding</li><li><strong>Authentic GTIN / UPC:</strong> 076484061165</li></ul>",Safari,Pet Accessories,"Pet Accessories, De-Shedding, Safari, verified-catalog",TRUE,Title,Default Title,,,,,SAF-W6116-1081,450,shopify,50,deny,manual,11.99,13.79,TRUE,TRUE,,,,Safari Double-Sided Stainless Steel Shedding Blade Dog Comb | Safari &ndash; Leafanoo,"Buy authentic Safari Double-Sided Stainless Steel Shedding Blade Dog Comb by Safari at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,W6116,new,active
smartykat-crinkle-paper-play-tunnel-with-catnip-infusion,SmartyKat Crinkle Paper Play Tunnel with Catnip Infusion,"<p>The <strong>SmartyKat Crinkle Paper Play Tunnel with Catnip Infusion</strong> from <strong>SmartyKat</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> SmartyKat</li><li><strong>Model / MPN:</strong> 09633</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Cat Tunnels</li><li><strong>Authentic GTIN / UPC:</strong> 047475096333</li></ul>",SmartyKat,Pet Accessories,"Pet Accessories, Cat Tunnels, SmartyKat, verified-catalog",TRUE,Title,Default Title,,,,,SMA-09633-1082,450,shopify,50,deny,manual,9.99,11.49,TRUE,TRUE,,,,SmartyKat Crinkle Paper Play Tunnel with Catnip Infusion | SmartyKat &ndash; Leafanoo,"Buy authentic SmartyKat Crinkle Paper Play Tunnel with Catnip Infusion by SmartyKat at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,09633,new,active
zippypaws-woodland-friends-interactive-burrowing-squeaky-plush-dog-toy,ZippyPaws Woodland Friends Interactive Burrowing Squeaky Plush Dog Toy,"<p>The <strong>ZippyPaws Woodland Friends Interactive Burrowing Squeaky Plush Dog Toy</strong> from <strong>ZippyPaws</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> ZippyPaws</li><li><strong>Model / MPN:</strong> ZP254</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Plush Toys</li><li><strong>Authentic GTIN / UPC:</strong> 0818786012543</li></ul>",ZippyPaws,Pet Accessories,"Pet Accessories, Plush Toys, ZippyPaws, verified-catalog",TRUE,Title,Default Title,,,,,ZIP-ZP254-1083,450,shopify,50,deny,manual,15.99,18.39,TRUE,TRUE,,,,ZippyPaws Woodland Friends Interactive Burrowing Squeaky Plush Dog Toy | ZippyPaws &ndash; Leafanoo,"Buy authentic ZippyPaws Woodland Friends Interactive Burrowing Squeaky Plush Dog Toy by ZippyPaws at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,ZP254,new,active
dexas-popware-collapsible-silicone-travel-pet-bowl-with-carabiner-clip,Dexas Popware Collapsible Silicone Travel Pet Bowl with Carabiner Clip,"<p>The <strong>Dexas Popware Collapsible Silicone Travel Pet Bowl with Carabiner Clip</strong> from <strong>Dexas</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Dexas</li><li><strong>Model / MPN:</strong> PW600-410</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Pet Accessories &ndash; Travel Bowls</li><li><strong>Authentic GTIN / UPC:</strong> 0842971206001</li></ul>",Dexas,Pet Accessories,"Pet Accessories, Travel Bowls, Dexas, verified-catalog",TRUE,Title,Default Title,,,,,DEX-PW600--1084,450,shopify,50,deny,manual,9.99,11.49,TRUE,TRUE,,,,Dexas Popware Collapsible Silicone Travel Pet Bowl with Carabiner Clip | Dexas &ndash; Leafanoo,"Buy authentic Dexas Popware Collapsible Silicone Travel Pet Bowl with Carabiner Clip by Dexas at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Animals & Pet Supplies > Pet Supplies,,,PW600-410,new,active
